ZONE,PER,QUANTITY
36,PER34,57
36,PER35,58
36,PER36,52
36,PER37,31
36,PER38,28
36,PER39,14
36,PER40,12
36,PER41,11
36,PER42,7
36,PER43,6
36,PER44,4
36,PER45,4
36,PER46,3
36,PER47,2
36,PER48,2
37,PER01,NULL
37,PER02,NULL
37,PER03,NULL
37,PER04,NULL
37,PER05,NULL
37,PER06,1
37,PER07,3
37,PER08,5
37,PER09,6
37,PER10,9
37,PER11,11
37,PER12,13
37,PER13,15
37,PER14,18
37,PER15,18
37,PER16,21
37,PER17,25
37,PER18,34
37,PER19,40
37,PER20,47
37,PER21,35
37,PER22,34
37,PER23,31
37,PER24,24
37,PER25,21
37,PER26,19
37,PER27,15
37,PER28,19
37,PER29,17
37,PER30,12
37,PER31,8
37,PER32,10
37,PER33,8
37,PER34,9
37,PER35,9
37,PER36,6
37,PER37,6
37,PER38,3
37,PER39,2
37,PER40,NULL
37,PER41,NULL
37,PER42,NULL
37,PER43,NULL
37,PER44,NULL
37,PER45,NULL
37,PER46,NULL
37,PER47,NULL
37,PER48,NULL
38,PER01,NULL
38,PER02,5
38,PER03,5
38,PER04,11
38,PER05,16
38,PER06,13
38,PER07,24
38,PER08,42
38,PER09,75
38,PER10,119
38,PER11,145
38,PER12,149
38,PER13,157
38,PER14,170
38,PER15,170
38,PER16,176
38,PER17,185
38,PER18,208
38,PER19,244
38,PER20,251
38,PER21,241
38,PER22,208
38,PER23,195
38,PER24,190
38,PER25,181
38,PER26,171
38,PER27,172
38,PER28,165
38,PER29,153
38,PER30,136
38,PER31,138
38,PER32,144
38,PER33,133
38,PER34,120
38,PER35,99
38,PER36,87
38,PER37,66
38,PER38,41
38,PER39,26
38,PER40,25
38,PER41,20
38,PER42,17
38,PER43,9
38,PER44,2
38,PER45,2
38,PER46,1
38,PER47,1
38,PER48,NULL
39,PER01,1
39,PER02,2
39,PER03,6
39,PER04,14
39,PER05,27
39,PER06,51
39,PER07,111
39,PER08,185
39,PER09,299
39,PER10,436
39,PER11,538
39,PER12,564
39,PER13,592
39,PER14,615
39,PER15,642
39,PER16,648
39,PER17,681
39,PER18,728
39,PER19,756
39,PER20,758
39,PER21,734
39,PER22,709
39,PER23,713
39,PER24,694
39,PER25,664
39,PER26,654
39,PER27,625
39,PER28,595
39,PER29,558
39,PER30,554
39,PER31,520
39,PER32,506
39,PER33,499
39,PER34,456
39,PER35,393
39,PER36,326
39,PER37,255
39,PER38,173
39,PER39,132
39,PER40,81
39,PER41,63
39,PER42,39
39,PER43,31
39,PER44,21
39,PER45,15
39,PER46,9
39,PER47,8
39,PER48,5
40,PER01,NULL
40,PER02,NULL
40,PER03,NULL
40,PER04,4
40,PER05,5
40,PER06,7
40,PER07,10
40,PER08,26
40,PER09,39
40,PER10,59
40,PER11,71
40,PER12,76
40,PER13,79
40,PER14,86
40,PER15,80
40,PER16,94
40,PER17,100
40,PER18,114
40,PER19,140
40,PER20,152
40,PER21,128
40,PER22,111
40,PER23,108
40,PER24,97
40,PER25,99
40,PER26,97
40,PER27,89
40,PER28,82
40,PER29,80
40,PER30,74
40,PER31,69
40,PER32,60
40,PER33,60
40,PER34,56
40,PER35,47
40,PER36,32
40,PER37,31
40,PER38,29
40,PER39,20
40,PER40,12
40,PER41,6
40,PER42,6
40,PER43,6
40,PER44,5
40,PER45,5
40,PER46,5
40,PER47,5
40,PER48,NULL
41,PER01,5
41,PER02,8
41,PER03,9
41,PER04,19
41,PER05,43
41,PER06,77
41,PER07,163
41,PER08,334
41,PER09,648
41,PER10,932
41,PER11,1090
41,PER12,1119
41,PER13,1127
41,PER14,1132
41,PER15,1160
41,PER16,1198
41,PER17,1231
41,PER18,1286
41,PER19,1322
41,PER20,1298
41,PER21,1299
41,PER22,1270
41,PER23,1254
41,PER24,1242
41,PER25,1157
41,PER26,1094
41,PER27,1015
41,PER28,942
41,PER29,856
41,PER30,746
41,PER31,655
41,PER32,632
41,PER33,526
41,PER34,459
41,PER35,388
41,PER36,293
41,PER37,222
41,PER38,170
41,PER39,136
41,PER40,98
41,PER41,74
41,PER42,60
41,PER43,35
41,PER44,44
41,PER45,27
41,PER46,23
41,PER47,12
41,PER48,8
42,PER01,1
42,PER02,2
42,PER03,2
42,PER04,11
42,PER05,24
42,PER06,34
42,PER07,56
42,PER08,113
42,PER09,199
42,PER10,277
42,PER11,330
42,PER12,360
42,PER13,387
42,PER14,399
42,PER15,433
42,PER16,455
42,PER17,486
42,PER18,571
42,PER19,668
42,PER20,689
42,PER21,620
42,PER22,560
42,PER23,515
42,PER24,481
42,PER25,453
42,PER26,432
42,PER27,417
42,PER28,392
42,PER29,346
42,PER30,280
42,PER31,233
42,PER32,195
42,PER33,185
42,PER34,163
42,PER35,137
42,PER36,107
42,PER37,77
42,PER38,61
42,PER39,40
42,PER40,31
42,PER41,24
42,PER42,18
42,PER43,15
42,PER44,11
42,PER45,7
42,PER46,6
42,PER47,2
42,PER48,2
43,PER01,1
43,PER02,2
43,PER03,7
43,PER04,10
43,PER05,11
43,PER06,19
43,PER07,34
43,PER08,77
43,PER09,119
43,PER10,166
43,PER11,202
43,PER12,224
43,PER13,247
43,PER14,246
43,PER15,270
43,PER16,291
43,PER17,317
43,PER18,377
43,PER19,426
43,PER20,435
43,PER21,389
43,PER22,348
43,PER23,328
43,PER24,310
43,PER25,302
43,PER26,274
43,PER27,251
43,PER28,245
43,PER29,231
43,PER30,223
43,PER31,196
43,PER32,173
43,PER33,145
43,PER34,142
43,PER35,111
43,PER36,89
43,PER37,76
43,PER38,43
43,PER39,38
43,PER40,24
43,PER41,17
43,PER42,19
43,PER43,13
43,PER44,8
43,PER45,6
43,PER46,1
43,PER47,NULL
43,PER48,NULL
44,PER01,1
44,PER02,2
44,PER03,5
44,PER04,8
44,PER05,20
44,PER06,28
44,PER07,67
44,PER08,140
44,PER09,262
44,PER10,432
44,PER11,498
44,PER12,508
44,PER13,515
44,PER14,520
44,PER15,522
44,PER16,540
44,PER17,552
44,PER18,577
44,PER19,604
44,PER20,589
44,PER21,578
44,PER22,556
44,PER23,537
44,PER24,547
44,PER25,480
44,PER26,438
44,PER27,376
44,PER28,317
44,PER29,267
44,PER30,252
44,PER31,220
44,PER32,187
44,PER33,166
44,PER34,125
44,PER35,107
44,PER36,85
44,PER37,68
44,PER38,56
44,PER39,42
44,PER40,36
44,PER41,23
44,PER42,18
44,PER43,12
44,PER44,13
44,PER45,13
44,PER46,8
44,PER47,7
44,PER48,4
45,PER01,3
45,PER02,5
45,PER03,5
45,PER04,12
45,PER05,33
45,PER06,46
45,PER07,93
45,PER08,189
45,PER09,413
45,PER10,626
45,PER11,729
45,PER12,757
45,PER13,760
45,PER14,776
45,PER15,779
45,PER16,814
45,PER17,862
45,PER18,923
45,PER19,939
45,PER20,939
45,PER21,901
45,PER22,875
45,PER23,880
45,PER24,876
45,PER25,788
45,PER26,713
45,PER27,648
45,PER28,573
45,PER29,486
45,PER30,451
45,PER31,427
45,PER32,370
45,PER33,318
45,PER34,273
45,PER35,224
45,PER36,186
45,PER37,136
45,PER38,111
45,PER39,99
45,PER40,87
45,PER41,52
45,PER42,29
45,PER43,21
45,PER44,18
45,PER45,17
45,PER46,13
45,PER47,9
45,PER48,5
46,PER01,2
46,PER02,4
46,PER03,6
46,PER04,8
46,PER05,13
46,PER06,22
46,PER07,39
46,PER08,74
46,PER09,120
46,PER10,174
46,PER11,210
46,PER12,226
46,PER13,240
46,PER14,240
46,PER15,255
46,PER16,272
46,PER17,295
46,PER18,326
46,PER19,364
46,PER20,383
46,PER21,349
46,PER22,323
46,PER23,302
46,PER24,274
46,PER25,272
46,PER26,262
46,PER27,225
46,PER28,199
46,PER29,190
46,PER30,163
46,PER31,140
46,PER32,104
46,PER33,85
46,PER34,62
46,PER35,43
46,PER36,43
46,PER37,33
46,PER38,32
46,PER39,23
46,PER40,18
46,PER41,12
46,PER42,9
46,PER43,7
46,PER44,10
46,PER45,5
46,PER46,NULL
46,PER47,NULL
46,PER48,NULL
47,PER01,NULL
47,PER02,3
47,PER03,5
47,PER04,8
47,PER05,10
47,PER06,16
47,PER07,44
47,PER08,71
47,PER09,124
47,PER10,162
47,PER11,184
47,PER12,199
47,PER13,236
47,PER14,246
47,PER15,266
47,PER16,278
47,PER17,321
47,PER18,388
47,PER19,431
47,PER20,439
47,PER21,394
47,PER22,341
47,PER23,320
47,PER24,286
47,PER25,270
47,PER26,246
47,PER27,238
47,PER28,220
47,PER29,198
47,PER30,173
47,PER31,141
47,PER32,123
47,PER33,99
47,PER34,88
47,PER35,70
47,PER36,52
47,PER37,33
47,PER38,29
47,PER39,18
47,PER40,11
47,PER41,11
47,PER42,9
47,PER43,5
47,PER44,6
47,PER45,2
47,PER46,1
47,PER47,1
47,PER48,1
48,PER01,NULL
48,PER02,1
48,PER03,6
48,PER04,11
48,PER05,16
48,PER06,24
48,PER07,33
48,PER08,53
48,PER09,114
48,PER10,193
48,PER11,220
48,PER12,235
48,PER13,257
48,PER14,265
48,PER15,270
48,PER16,267
48,PER17,275
48,PER18,296
48,PER19,311
48,PER20,324
48,PER21,320
48,PER22,290
48,PER23,278
48,PER24,281
48,PER25,251
48,PER26,217
48,PER27,192
48,PER28,192
48,PER29,185
48,PER30,193
48,PER31,189
48,PER32,202
48,PER33,182
48,PER34,162
48,PER35,144
48,PER36,103
48,PER37,83
48,PER38,68
48,PER39,54
48,PER40,32
48,PER41,24
48,PER42,16
48,PER43,10
48,PER44,7
48,PER45,4
48,PER46,3
48,PER47,3
48,PER48,3
49,PER01,NULL
49,PER02,NULL
49,PER03,NULL
49,PER04,NULL
49,PER05,NULL
49,PER06,2
49,PER07,3
49,PER08,5
49,PER09,16
49,PER10,23
49,PER11,26
49,PER12,22
49,PER13,21
49,PER14,20
49,PER15,20
49,PER16,22
49,PER17,28
49,PER18,41
49,PER19,51
49,PER20,56
49,PER21,45
49,PER22,35
49,PER23,30
49,PER24,29
49,PER25,24
49,PER26,29
49,PER27,26
49,PER28,22
49,PER29,17
49,PER30,15
49,PER31,11
49,PER32,9
49,PER33,9
49,PER34,6
49,PER35,7
49,PER36,7
49,PER37,7
49,PER38,4
49,PER39,2
49,PER40,1
49,PER41,1
49,PER42,1
49,PER43,1
49,PER44,1
49,PER45,1
49,PER46,NULL
49,PER47,NULL
49,PER48,NULL
50,PER01,NULL
50,PER02,NULL
50,PER03,NULL
50,PER04,2
50,PER05,3
50,PER06,6
50,PER07,13
50,PER08,26
50,PER09,51
50,PER10,68
50,PER11,73
50,PER12,87
50,PER13,87
50,PER14,86
50,PER15,87
50,PER16,88
50,PER17,86
50,PER18,106
50,PER19,127
50,PER20,123
50,PER21,122
50,PER22,109
50,PER23,96
50,PER24,100
50,PER25,92
50,PER26,78
50,PER27,74
50,PER28,69
50,PER29,67
50,PER30,63
50,PER31,57
50,PER32,49
50,PER33,49
50,PER34,43
50,PER35,33
50,PER36,25
50,PER37,16
50,PER38,16
50,PER39,9
50,PER40,10
50,PER41,9
50,PER42,9
50,PER43,8
50,PER44,5
50,PER45,3
50,PER46,1
50,PER47,NULL
50,PER48,NULL
51,PER01,1
51,PER02,1
51,PER03,2
51,PER04,3
51,PER05,7
51,PER06,7
51,PER07,9
51,PER08,11
51,PER09,18
51,PER10,23
51,PER11,28
51,PER12,28
51,PER13,28
51,PER14,32
51,PER15,36
51,PER16,33
51,PER17,34
51,PER18,30
51,PER19,28
51,PER20,29
51,PER21,26
51,PER22,31
51,PER23,32
51,PER24,35
51,PER25,32
51,PER26,32
51,PER27,29
51,PER28,26
51,PER29,26
51,PER30,22
51,PER31,18
51,PER32,13
51,PER33,21
51,PER34,20
51,PER35,12
51,PER36,10
51,PER37,13
51,PER38,5
51,PER39,6
51,PER40,6
51,PER41,10
51,PER42,4
51,PER43,1
51,PER44,NULL
51,PER45,NULL
51,PER46,NULL
51,PER47,NULL
51,PER48,NULL
52,PER01,4
52,PER02,7
52,PER03,12
52,PER04,22
52,PER05,26
52,PER06,69
52,PER07,142
52,PER08,385
52,PER09,811
52,PER10,1336
52,PER11,1520
52,PER12,1529
52,PER13,1482
52,PER14,1470
52,PER15,1488
52,PER16,1486
52,PER17,1505
52,PER18,1570
52,PER19,1575
52,PER20,1580
52,PER21,1552
52,PER22,1538
52,PER23,1559
52,PER24,1585
52,PER25,1433
52,PER26,1333
52,PER27,1154
52,PER28,987
52,PER29,826
52,PER30,726
52,PER31,608
52,PER32,506
52,PER33,462
52,PER34,444
52,PER35,355
52,PER36,304
52,PER37,227
52,PER38,193
52,PER39,116
52,PER40,84
52,PER41,58
52,PER42,50
52,PER43,44
52,PER44,35
52,PER45,22
52,PER46,19
52,PER47,16
52,PER48,13
53,PER01,5
53,PER02,8
53,PER03,4
53,PER04,18
53,PER05,34
53,PER06,61
53,PER07,111
53,PER08,184
53,PER09,302
53,PER10,451
53,PER11,564
53,PER12,595
53,PER13,651
53,PER14,673
53,PER15,698
53,PER16,716
53,PER17,756
53,PER18,825
53,PER19,852
53,PER20,884
53,PER21,849
53,PER22,808
53,PER23,798
53,PER24,813
53,PER25,770
53,PER26,751
53,PER27,718
53,PER28,684
53,PER29,664
53,PER30,640
53,PER31,615
53,PER32,595
53,PER33,529
53,PER34,491
53,PER35,398
53,PER36,331
53,PER37,230
53,PER38,182
53,PER39,123
53,PER40,78
53,PER41,48
53,PER42,42
53,PER43,36
53,PER44,24
53,PER45,18
53,PER46,13
53,PER47,11
53,PER48,4
54,PER01,2
54,PER02,10
54,PER03,18
54,PER04,44
54,PER05,95
54,PER06,167
54,PER07,305
54,PER08,469
54,PER09,716
54,PER10,971
54,PER11,1153
54,PER12,1260
54,PER13,1296
54,PER14,1355
54,PER15,1417
54,PER16,1473
54,PER17,1543
54,PER18,1658
54,PER19,1739
54,PER20,1764
54,PER21,1665
54,PER22,1575
54,PER23,1590
54,PER24,1569
54,PER25,1479
54,PER26,1427
54,PER27,1398
54,PER28,1338
54,PER29,1177
54,PER30,1125
54,PER31,1041
54,PER32,1003
54,PER33,942
54,PER34,911
54,PER35,748
54,PER36,593
54,PER37,470
54,PER38,328
54,PER39,200
54,PER40,137
54,PER41,85
54,PER42,75
54,PER43,43
54,PER44,54
54,PER45,37
54,PER46,29
54,PER47,19
54,PER48,13
55,PER01,4
55,PER02,5
55,PER03,16
55,PER04,26
55,PER05,56
55,PER06,90
55,PER07,161
55,PER08,251
55,PER09,417
55,PER10,566
55,PER11,697
55,PER12,757
55,PER13,831
55,PER14,861
55,PER15,887
55,PER16,903
55,PER17,962
55,PER18,1044
55,PER19,1080
55,PER20,1090
55,PER21,1049
55,PER22,1001
55,PER23,969
55,PER24,977
55,PER25,939
55,PER26,869
55,PER27,809
55,PER28,728
55,PER29,645
55,PER30,604
55,PER31,578
55,PER32,530
55,PER33,467
55,PER34,418
55,PER35,371
55,PER36,310
55,PER37,231
55,PER38,184
55,PER39,130
55,PER40,80
55,PER41,45
55,PER42,26
55,PER43,22
55,PER44,12
55,PER45,8
55,PER46,4
55,PER47,4
55,PER48,1
56,PER01,2
56,PER02,5
56,PER03,12
56,PER04,27
56,PER05,39
56,PER06,84
56,PER07,148
56,PER08,240
56,PER09,405
56,PER10,580
56,PER11,689
56,PER12,769
56,PER13,838
56,PER14,868
56,PER15,905
56,PER16,918
56,PER17,953
56,PER18,1013
56,PER19,1058
56,PER20,1054
56,PER21,1061
56,PER22,1039
56,PER23,989
56,PER24,958
56,PER25,896
56,PER26,864
56,PER27,798
56,PER28,730
56,PER29,632
56,PER30,556
56,PER31,486
56,PER32,458
56,PER33,402
56,PER34,384
56,PER35,352
56,PER36,252
56,PER37,171
56,PER38,136
56,PER39,107
56,PER40,84
56,PER41,65
56,PER42,54
56,PER43,37
56,PER44,30
56,PER45,24
56,PER46,13
56,PER47,6
56,PER48,3
57,PER01,2
57,PER02,5
57,PER03,9
57,PER04,9
57,PER05,25
57,PER06,36
57,PER07,51
57,PER08,112
57,PER09,171
57,PER10,237
57,PER11,283
57,PER12,318
57,PER13,361
57,PER14,394
57,PER15,431
57,PER16,475
57,PER17,513
57,PER18,601
57,PER19,659
57,PER20,669
57,PER21,619
57,PER22,548
57,PER23,505
57,PER24,476
57,PER25,465
57,PER26,460
57,PER27,449
57,PER28,429
57,PER29,393
57,PER30,367
57,PER31,319
57,PER32,303
57,PER33,270
57,PER34,221
57,PER35,209
57,PER36,177
57,PER37,125
57,PER38,90
57,PER39,59
57,PER40,40
57,PER41,31
57,PER42,19
57,PER43,14
57,PER44,13
57,PER45,14
57,PER46,7
57,PER47,6
57,PER48,8
58,PER01,21
58,PER02,53
58,PER03,109
58,PER04,169
58,PER05,296
58,PER06,484
58,PER07,784
58,PER08,1218
58,PER09,1779
58,PER10,2293
58,PER11,2718
58,PER12,2889
58,PER13,3066
58,PER14,3204
58,PER15,3321
58,PER16,3412
58,PER17,3485
58,PER18,3553
58,PER19,3568
58,PER20,3572
58,PER21,3567
58,PER22,3553
58,PER23,3498
58,PER24,3449
58,PER25,3346
58,PER26,3223
58,PER27,3066
58,PER28,2810
58,PER29,2572
58,PER30,2232
58,PER31,1797
58,PER32,1529
58,PER33,1242
58,PER34,1017
58,PER35,831
58,PER36,649
58,PER37,491
58,PER38,377
58,PER39,286
58,PER40,211
58,PER41,146
58,PER42,106
58,PER43,63
58,PER44,49
58,PER45,31
58,PER46,25
58,PER47,17
58,PER48,12
59,PER01,7
59,PER02,21
59,PER03,37
59,PER04,83
59,PER05,132
59,PER06,278
59,PER07,477
59,PER08,830
59,PER09,1327
59,PER10,1732
59,PER11,2125
59,PER12,2407
59,PER13,2597
59,PER14,2709
59,PER15,2827
59,PER16,2879
59,PER17,2963
59,PER18,3037
59,PER19,3058
59,PER20,3020
59,PER21,3057
59,PER22,2999
59,PER23,2972
59,PER24,2865
59,PER25,2775
59,PER26,2691
59,PER27,2608
59,PER28,2401
59,PER29,2156
59,PER30,1953
59,PER31,1672
59,PER32,1414
59,PER33,1213
59,PER34,1010
59,PER35,842
59,PER36,673
59,PER37,482
59,PER38,377
59,PER39,257
59,PER40,184
59,PER41,149
59,PER42,116
59,PER43,96
59,PER44,70
59,PER45,56
59,PER46,38
59,PER47,18
59,PER48,9
60,PER01,3
60,PER02,6
60,PER03,16
60,PER04,29
60,PER05,51
60,PER06,68
60,PER07,110
60,PER08,174
60,PER09,247
60,PER10,311
60,PER11,392
60,PER12,425
60,PER13,459
60,PER14,475
60,PER15,539
60,PER16,568
60,PER17,613
60,PER18,737
60,PER19,776
60,PER20,817
60,PER21,778
60,PER22,683
60,PER23,630
60,PER24,573
60,PER25,558
60,PER26,531
60,PER27,499
60,PER28,510
60,PER29,500
60,PER30,464
60,PER31,438
60,PER32,419
60,PER33,368
60,PER34,293
60,PER35,249
60,PER36,220
60,PER37,168
60,PER38,140
60,PER39,88
60,PER40,55
60,PER41,44
60,PER42,41
60,PER43,37
60,PER44,26
60,PER45,12
60,PER46,6
60,PER47,6
60,PER48,1
61,PER01,28
61,PER02,46
61,PER03,78
61,PER04,159
61,PER05,314
61,PER06,563
61,PER07,993
61,PER08,1725
61,PER09,2811
61,PER10,3719
61,PER11,4396
61,PER12,4759
61,PER13,5058
61,PER14,5212
61,PER15,5327
61,PER16,5495
61,PER17,5647
61,PER18,5747
61,PER19,5720
61,PER20,5683
61,PER21,5641
61,PER22,5636
61,PER23,5614
61,PER24,5586
61,PER25,5402
61,PER26,5189
61,PER27,4916
61,PER28,4525
61,PER29,4088
61,PER30,3518
61,PER31,2871
61,PER32,2188
61,PER33,1716
61,PER34,1346
61,PER35,1068
61,PER36,837
61,PER37,639
61,PER38,492
61,PER39,378
61,PER40,282
61,PER41,211
61,PER42,145
61,PER43,119
61,PER44,73
61,PER45,37
61,PER46,33
61,PER47,24
61,PER48,13
62,PER01,3
62,PER02,6
62,PER03,12
62,PER04,22
62,PER05,33
62,PER06,56
62,PER07,100
62,PER08,162
62,PER09,282
62,PER10,391
62,PER11,467
62,PER12,507
62,PER13,532
62,PER14,532
62,PER15,554
62,PER16,580
62,PER17,618
62,PER18,704
62,PER19,766
62,PER20,763
62,PER21,738
62,PER22,669
62,PER23,646
62,PER24,626
62,PER25,609
62,PER26,564
62,PER27,527
62,PER28,475
62,PER29,434
62,PER30,377
62,PER31,320
62,PER32,273
62,PER33,229
62,PER34,197
62,PER35,162
62,PER36,131
62,PER37,99
62,PER38,87
62,PER39,78
62,PER40,63
62,PER41,50
62,PER42,33
62,PER43,27
62,PER44,11
62,PER45,8
62,PER46,5
62,PER47,4
62,PER48,1
63,PER01,2
63,PER02,5
63,PER03,17
63,PER04,26
63,PER05,53
63,PER06,112
63,PER07,208
63,PER08,347
63,PER09,546
63,PER10,708
63,PER11,838
63,PER12,928
63,PER13,1011
63,PER14,1037
63,PER15,1081
63,PER16,1106
63,PER17,1163
63,PER18,1228
63,PER19,1258
63,PER20,1279
63,PER21,1257
63,PER22,1213
63,PER23,1175
63,PER24,1145
63,PER25,1114
63,PER26,1045
63,PER27,967
63,PER28,876
63,PER29,788
63,PER30,652
63,PER31,504
63,PER32,395
63,PER33,301
63,PER34,224
63,PER35,178
63,PER36,139
63,PER37,102
63,PER38,80
63,PER39,54
63,PER40,46
63,PER41,29
63,PER42,16
63,PER43,11
63,PER44,9
63,PER45,4
63,PER46,4
63,PER47,2
63,PER48,3
64,PER01,NULL
64,PER02,2
64,PER03,3
64,PER04,8
64,PER05,24
64,PER06,38
64,PER07,55
64,PER08,87
64,PER09,104
64,PER10,160
64,PER11,183
64,PER12,206
64,PER13,232
64,PER14,228
64,PER15,252
64,PER16,269
64,PER17,306
64,PER18,382
64,PER19,463
64,PER20,471
64,PER21,435
64,PER22,353
64,PER23,320
64,PER24,290
64,PER25,276
64,PER26,251
64,PER27,262
64,PER28,244
64,PER29,235
64,PER30,212
64,PER31,216
64,PER32,233
64,PER33,239
64,PER34,220
64,PER35,201
64,PER36,166
64,PER37,127
64,PER38,94
64,PER39,66
64,PER40,50
64,PER41,27
64,PER42,29
64,PER43,21
64,PER44,9
64,PER45,4
64,PER46,1
64,PER47,1
64,PER48,NULL
65,PER01,1
65,PER02,1
65,PER03,1
65,PER04,1
65,PER05,2
65,PER06,5
65,PER07,17
65,PER08,22
65,PER09,40
65,PER10,49
65,PER11,69
65,PER12,72
65,PER13,81
65,PER14,87
65,PER15,103
65,PER16,116
65,PER17,135
65,PER18,172
65,PER19,206
65,PER20,219
65,PER21,192
65,PER22,154
65,PER23,139
65,PER24,128
65,PER25,121
65,PER26,110
65,PER27,100
65,PER28,82
65,PER29,79
65,PER30,69
65,PER31,50
65,PER32,39
65,PER33,32
65,PER34,30
65,PER35,30
65,PER36,28
65,PER37,17
65,PER38,14
65,PER39,10
65,PER40,6
65,PER41,6
65,PER42,6
65,PER43,5
65,PER44,10
65,PER45,7
65,PER46,1
65,PER47,NULL
65,PER48,NULL
66,PER01,1
66,PER02,2
66,PER03,5
66,PER04,13
66,PER05,23
66,PER06,41
66,PER07,51
66,PER08,86
66,PER09,150
66,PER10,217
66,PER11,239
66,PER12,259
66,PER13,287
66,PER14,315
66,PER15,345
66,PER16,373
66,PER17,391
66,PER18,461
66,PER19,530
66,PER20,541
66,PER21,508
66,PER22,449
66,PER23,398
66,PER24,369
66,PER25,344
66,PER26,325
66,PER27,313
66,PER28,303
66,PER29,298
66,PER30,285
66,PER31,281
66,PER32,272
66,PER33,264
66,PER34,245
66,PER35,235
66,PER36,196
66,PER37,155
66,PER38,127
66,PER39,99
66,PER40,61
66,PER41,38
66,PER42,34
66,PER43,20
66,PER44,13
66,PER45,11
66,PER46,10
66,PER47,8
66,PER48,6
67,PER01,4
67,PER02,13
67,PER03,17
67,PER04,27
67,PER05,45
67,PER06,77
67,PER07,149
67,PER08,228
67,PER09,363
67,PER10,477
67,PER11,561
67,PER12,652
67,PER13,728
67,PER14,762
67,PER15,809
67,PER16,846
67,PER17,898
67,PER18,1023
67,PER19,1082
67,PER20,1092
67,PER21,1055
67,PER22,1001
67,PER23,941
67,PER24,905
67,PER25,886
67,PER26,881
67,PER27,867
67,PER28,831
67,PER29,738
67,PER30,714
67,PER31,678
67,PER32,608
67,PER33,596
67,PER34,563
67,PER35,468
67,PER36,373
67,PER37,285
67,PER38,184
67,PER39,130
67,PER40,77
67,PER41,61
67,PER42,49
67,PER43,34
67,PER44,25
67,PER45,19
67,PER46,16
67,PER47,14
67,PER48,6
68,PER01,NULL
68,PER02,16
68,PER03,28
68,PER04,54
68,PER05,106
68,PER06,184
68,PER07,302
68,PER08,477
68,PER09,705
68,PER10,957
68,PER11,1122
68,PER12,1275
68,PER13,1373
68,PER14,1475
68,PER15,1587
68,PER16,1647
68,PER17,1707
68,PER18,1860
68,PER19,1876
68,PER20,1951
68,PER21,1924
68,PER22,1855
68,PER23,1782
68,PER24,1700
68,PER25,1663
68,PER26,1586
68,PER27,1551
68,PER28,1465
68,PER29,1400
68,PER30,1326
68,PER31,1265
68,PER32,1139
68,PER33,1031
68,PER34,910
68,PER35,768
68,PER36,608
68,PER37,434
68,PER38,323
68,PER39,231
68,PER40,144
68,PER41,93
68,PER42,77
68,PER43,47
68,PER44,43
68,PER45,28
68,PER46,17
68,PER47,6
68,PER48,5
69,PER01,12
69,PER02,34
69,PER03,71
69,PER04,152
69,PER05,297
69,PER06,563
69,PER07,951
69,PER08,1568
69,PER09,2381
69,PER10,3064
69,PER11,3685
69,PER12,4115
69,PER13,4444
69,PER14,4646
69,PER15,4858
69,PER16,5044
69,PER17,5206
69,PER18,5409
69,PER19,5436
69,PER20,5395
69,PER21,5378
69,PER22,5349
69,PER23,5306
69,PER24,5218
69,PER25,5103
69,PER26,5001
69,PER27,4881
69,PER28,4508
69,PER29,4211
69,PER30,3843
69,PER31,3317
69,PER32,2924
69,PER33,2530
69,PER34,2221
69,PER35,1847
69,PER36,1422
69,PER37,1111
69,PER38,788
69,PER39,576
69,PER40,408
69,PER41,275
69,PER42,197
69,PER43,128
69,PER44,99
69,PER45,60
69,PER46,41
69,PER47,26
69,PER48,16
70,PER01,10
70,PER02,15
70,PER03,25
70,PER04,53
70,PER05,101
70,PER06,194
70,PER07,336
70,PER08,596
70,PER09,943
70,PER10,1266
70,PER11,1537
70,PER12,1695
70,PER13,1845
70,PER14,1928
70,PER15,2024
70,PER16,2086
70,PER17,2192
70,PER18,2330
70,PER19,2383
70,PER20,2422
70,PER21,2375
70,PER22,2309
70,PER23,2239
70,PER24,2176
70,PER25,2124
70,PER26,2035
70,PER27,1974
70,PER28,1830
70,PER29,1614
70,PER30,1460
70,PER31,1204
70,PER32,984
70,PER33,859
70,PER34,716
70,PER35,582
70,PER36,481
70,PER37,366
70,PER38,279
70,PER39,196
70,PER40,152
70,PER41,109
70,PER42,66
70,PER43,44
70,PER44,33
70,PER45,28
70,PER46,25
70,PER47,12
70,PER48,8
71,PER01,6
71,PER02,16
71,PER03,26
71,PER04,51
71,PER05,97
71,PER06,176
71,PER07,335
71,PER08,557
71,PER09,907
71,PER10,1215
71,PER11,1419
71,PER12,1584
71,PER13,1660
71,PER14,1717
71,PER15,1768
71,PER16,1825
71,PER17,1883
71,PER18,2022
71,PER19,2042
71,PER20,2084
71,PER21,2088
71,PER22,2018
71,PER23,1932
71,PER24,1890
71,PER25,1857
71,PER26,1790
71,PER27,1732
71,PER28,1608
71,PER29,1417
71,PER30,1254
71,PER31,1091
71,PER32,956
71,PER33,821
71,PER34,693
71,PER35,559
71,PER36,414
71,PER37,306
71,PER38,226
71,PER39,168
71,PER40,116
71,PER41,82
71,PER42,68
71,PER43,40
71,PER44,33
71,PER45,24
71,PER46,14
71,PER47,10
71,PER48,5
72,PER01,NULL
72,PER02,NULL
72,PER03,NULL
72,PER04,NULL
72,PER05,2
72,PER06,8
