ZONE,PER,QUANTITY
1609,PER46,NULL
1609,PER47,NULL
1609,PER48,NULL
1610,PER01,9
1610,PER02,7
1610,PER03,17
1610,PER04,20
1610,PER05,32
1610,PER06,61
1610,PER07,85
1610,PER08,154
1610,PER09,259
1610,PER10,373
1610,PER11,452
1610,PER12,496
1610,PER13,527
1610,PER14,542
1610,PER15,557
1610,PER16,570
1610,PER17,594
1610,PER18,650
1610,PER19,677
1610,PER20,684
1610,PER21,654
1610,PER22,630
1610,PER23,606
1610,PER24,568
1610,PER25,524
1610,PER26,509
1610,PER27,476
1610,PER28,412
1610,PER29,369
1610,PER30,324
1610,PER31,266
1610,PER32,221
1610,PER33,189
1610,PER34,153
1610,PER35,123
1610,PER36,89
1610,PER37,74
1610,PER38,53
1610,PER39,47
1610,PER40,42
1610,PER41,30
1610,PER42,23
1610,PER43,15
1610,PER44,14
1610,PER45,7
1610,PER46,7
1610,PER47,2
1610,PER48,1
1611,PER01,NULL
1611,PER02,NULL
1611,PER03,1
1611,PER04,2
1611,PER05,NULL
1611,PER06,5
1611,PER07,13
1611,PER08,21
1611,PER09,35
1611,PER10,45
1611,PER11,60
1611,PER12,63
1611,PER13,55
1611,PER14,57
1611,PER15,62
1611,PER16,64
1611,PER17,69
1611,PER18,83
1611,PER19,104
1611,PER20,110
1611,PER21,98
1611,PER22,92
1611,PER23,90
1611,PER24,89
1611,PER25,90
1611,PER26,88
1611,PER27,84
1611,PER28,77
1611,PER29,71
1611,PER30,63
1611,PER31,57
1611,PER32,60
1611,PER33,48
1611,PER34,42
1611,PER35,31
1611,PER36,27
1611,PER37,27
1611,PER38,17
1611,PER39,8
1611,PER40,8
1611,PER41,5
1611,PER42,4
1611,PER43,3
1611,PER44,1
1611,PER45,2
1611,PER46,2
1611,PER47,2
1611,PER48,NULL
1612,PER01,NULL
1612,PER02,NULL
1612,PER03,NULL
1612,PER04,1
1612,PER05,NULL
1612,PER06,2
1612,PER07,5
1612,PER08,6
1612,PER09,12
1612,PER10,18
1612,PER11,13
1612,PER12,20
1612,PER13,22
1612,PER14,21
1612,PER15,19
1612,PER16,28
1612,PER17,40
1612,PER18,56
1612,PER19,64
1612,PER20,54
1612,PER21,45
1612,PER22,37
1612,PER23,37
1612,PER24,41
1612,PER25,41
1612,PER26,38
1612,PER27,29
1612,PER28,33
1612,PER29,27
1612,PER30,29
1612,PER31,35
1612,PER32,35
1612,PER33,46
1612,PER34,40
1612,PER35,33
1612,PER36,29
1612,PER37,28
1612,PER38,22
1612,PER39,14
1612,PER40,7
1612,PER41,8
1612,PER42,2
1612,PER43,1
1612,PER44,NULL
1612,PER45,NULL
1612,PER46,NULL
1612,PER47,NULL
1612,PER48,NULL
1613,PER01,4
1613,PER02,9
1613,PER03,18
1613,PER04,26
1613,PER05,36
1613,PER06,59
1613,PER07,109
1613,PER08,228
1613,PER09,463
1613,PER10,724
1613,PER11,850
1613,PER12,902
1613,PER13,928
1613,PER14,953
1613,PER15,972
1613,PER16,1002
1613,PER17,1036
1613,PER18,1094
1613,PER19,1160
1613,PER20,1167
1613,PER21,1138
1613,PER22,1056
1613,PER23,1011
1613,PER24,1029
1613,PER25,981
1613,PER26,880
1613,PER27,815
1613,PER28,715
1613,PER29,661
1613,PER30,640
1613,PER31,589
1613,PER32,598
1613,PER33,551
1613,PER34,466
1613,PER35,406
1613,PER36,318
1613,PER37,251
1613,PER38,207
1613,PER39,158
1613,PER40,96
1613,PER41,73
1613,PER42,45
1613,PER43,36
1613,PER44,32
1613,PER45,26
1613,PER46,19
1613,PER47,6
1613,PER48,5
1614,PER01,NULL
1614,PER02,1
1614,PER03,1
1614,PER04,2
1614,PER05,3
1614,PER06,7
1614,PER07,30
1614,PER08,85
1614,PER09,177
1614,PER10,247
1614,PER11,318
1614,PER12,338
1614,PER13,335
1614,PER14,339
1614,PER15,340
1614,PER16,331
1614,PER17,358
1614,PER18,374
1614,PER19,412
1614,PER20,425
1614,PER21,403
1614,PER22,393
1614,PER23,375
1614,PER24,343
1614,PER25,323
1614,PER26,296
1614,PER27,284
1614,PER28,253
1614,PER29,227
1614,PER30,227
1614,PER31,205
1614,PER32,212
1614,PER33,189
1614,PER34,160
1614,PER35,147
1614,PER36,115
1614,PER37,107
1614,PER38,82
1614,PER39,57
1614,PER40,33
1614,PER41,26
1614,PER42,24
1614,PER43,15
1614,PER44,8
1614,PER45,7
1614,PER46,3
1614,PER47,2
1614,PER48,1
1615,PER01,NULL
1615,PER02,1
1615,PER03,2
1615,PER04,3
1615,PER05,3
1615,PER06,9
1615,PER07,19
1615,PER08,32
1615,PER09,54
1615,PER10,82
1615,PER11,105
1615,PER12,110
1615,PER13,106
1615,PER14,113
1615,PER15,111
1615,PER16,119
1615,PER17,124
1615,PER18,138
1615,PER19,154
1615,PER20,149
1615,PER21,150
1615,PER22,137
1615,PER23,132
1615,PER24,122
1615,PER25,112
1615,PER26,108
1615,PER27,107
1615,PER28,81
1615,PER29,64
1615,PER30,64
1615,PER31,58
1615,PER32,48
1615,PER33,48
1615,PER34,46
1615,PER35,40
1615,PER36,40
1615,PER37,33
1615,PER38,29
1615,PER39,23
1615,PER40,14
1615,PER41,8
1615,PER42,7
1615,PER43,4
1615,PER44,5
1615,PER45,3
1615,PER46,NULL
1615,PER47,NULL
1615,PER48,NULL
1616,PER01,1
1616,PER02,1
1616,PER03,1
1616,PER04,2
1616,PER05,2
1616,PER06,2
1616,PER07,2
1616,PER08,9
1616,PER09,16
1616,PER10,23
1616,PER11,20
1616,PER12,22
1616,PER13,17
1616,PER14,20
1616,PER15,23
1616,PER16,23
1616,PER17,25
1616,PER18,28
1616,PER19,43
1616,PER20,47
1616,PER21,44
1616,PER22,43
1616,PER23,35
1616,PER24,29
1616,PER25,36
1616,PER26,35
1616,PER27,29
1616,PER28,27
1616,PER29,24
1616,PER30,18
1616,PER31,20
1616,PER32,18
1616,PER33,22
1616,PER34,19
1616,PER35,13
1616,PER36,9
1616,PER37,7
1616,PER38,4
1616,PER39,4
1616,PER40,5
1616,PER41,5
1616,PER42,1
1616,PER43,NULL
1616,PER44,NULL
1616,PER45,NULL
1616,PER46,NULL
1616,PER47,NULL
1616,PER48,NULL
1617,PER01,NULL
1617,PER02,NULL
1617,PER03,1
1617,PER04,3
1617,PER05,3
1617,PER06,8
1617,PER07,13
1617,PER08,17
1617,PER09,39
1617,PER10,61
1617,PER11,69
1617,PER12,84
1617,PER13,81
1617,PER14,84
1617,PER15,88
1617,PER16,94
1617,PER17,104
1617,PER18,125
1617,PER19,158
1617,PER20,173
1617,PER21,146
1617,PER22,130
1617,PER23,106
1617,PER24,103
1617,PER25,97
1617,PER26,86
1617,PER27,80
1617,PER28,80
1617,PER29,64
1617,PER30,60
1617,PER31,53
1617,PER32,51
1617,PER33,44
1617,PER34,43
1617,PER35,41
1617,PER36,26
1617,PER37,26
1617,PER38,20
1617,PER39,12
1617,PER40,11
1617,PER41,8
1617,PER42,5
1617,PER43,3
1617,PER44,1
1617,PER45,NULL
1617,PER46,NULL
1617,PER47,NULL
1617,PER48,NULL
1618,PER01,2
1618,PER02,6
1618,PER03,12
1618,PER04,15
1618,PER05,16
1618,PER06,31
1618,PER07,66
1618,PER08,110
1618,PER09,185
1618,PER10,288
1618,PER11,330
1618,PER12,357
1618,PER13,388
1618,PER14,415
1618,PER15,432
1618,PER16,453
1618,PER17,463
1618,PER18,534
1618,PER19,576
1618,PER20,592
1618,PER21,564
1618,PER22,538
1618,PER23,503
1618,PER24,488
1618,PER25,463
1618,PER26,460
1618,PER27,421
1618,PER28,370
1618,PER29,365
1618,PER30,354
1618,PER31,328
1618,PER32,292
1618,PER33,245
1618,PER34,214
1618,PER35,177
1618,PER36,133
1618,PER37,110
1618,PER38,88
1618,PER39,60
1618,PER40,45
1618,PER41,33
1618,PER42,23
1618,PER43,18
1618,PER44,13
1618,PER45,11
1618,PER46,6
1618,PER47,10
1618,PER48,5
1619,PER01,2
1619,PER02,3
1619,PER03,8
1619,PER04,19
1619,PER05,37
1619,PER06,64
1619,PER07,116
1619,PER08,252
1619,PER09,460
1619,PER10,673
1619,PER11,792
1619,PER12,844
1619,PER13,880
1619,PER14,910
1619,PER15,933
1619,PER16,969
1619,PER17,1017
1619,PER18,1078
1619,PER19,1088
1619,PER20,1116
1619,PER21,1092
1619,PER22,1047
1619,PER23,1015
1619,PER24,1008
1619,PER25,915
1619,PER26,863
1619,PER27,775
1619,PER28,684
1619,PER29,607
1619,PER30,536
1619,PER31,445
1619,PER32,345
1619,PER33,305
1619,PER34,272
1619,PER35,231
1619,PER36,203
1619,PER37,163
1619,PER38,134
1619,PER39,96
1619,PER40,79
1619,PER41,62
1619,PER42,48
1619,PER43,33
1619,PER44,27
1619,PER45,18
1619,PER46,14
1619,PER47,7
1619,PER48,5
1620,PER02,3
1620,PER03,5
1620,PER04,21
1620,PER05,36
1620,PER06,59
1620,PER07,106
1620,PER08,161
1620,PER09,259
1620,PER10,351
1620,PER11,420
1620,PER12,437
1620,PER13,480
1620,PER14,490
1620,PER15,522
1620,PER16,529
1620,PER17,574
1620,PER18,667
1620,PER19,694
1620,PER20,695
1620,PER21,679
1620,PER22,663
1620,PER23,628
1620,PER24,589
1620,PER25,559
1620,PER26,529
1620,PER27,484
1620,PER28,451
1620,PER29,412
1620,PER30,363
1620,PER31,299
1620,PER32,271
1620,PER33,195
1620,PER34,152
1620,PER35,114
1620,PER36,89
1620,PER37,78
1620,PER38,52
1620,PER39,39
1620,PER40,35
1620,PER41,34
1620,PER42,22
1620,PER43,8
1620,PER44,6
1620,PER45,4
1620,PER46,3
1620,PER47,3
1620,PER48,2
1621,PER01,2
1621,PER02,10
1621,PER03,17
1621,PER04,30
1621,PER05,53
1621,PER06,82
1621,PER07,146
1621,PER08,223
1621,PER09,346
1621,PER10,462
1621,PER11,576
1621,PER12,633
1621,PER13,690
1621,PER14,696
1621,PER15,711
1621,PER16,741
1621,PER17,775
1621,PER18,891
1621,PER19,975
1621,PER20,1002
1621,PER21,957
1621,PER22,870
1621,PER23,834
1621,PER24,809
1621,PER25,801
1621,PER26,764
1621,PER27,725
1621,PER28,661
1621,PER29,652
1621,PER30,622
1621,PER31,551
1621,PER32,483
1621,PER33,419
1621,PER34,374
1621,PER35,312
1621,PER36,269
1621,PER37,208
1621,PER38,153
1621,PER39,96
1621,PER40,76
1621,PER41,47
1621,PER42,45
1621,PER43,29
1621,PER44,20
1621,PER45,18
1621,PER46,12
1621,PER47,8
1621,PER48,7
1622,PER01,4
1622,PER02,5
1622,PER03,9
1622,PER04,20
1622,PER05,25
1622,PER06,36
1622,PER07,71
1622,PER08,141
1622,PER09,247
1622,PER10,349
1622,PER11,416
1622,PER12,449
1622,PER13,486
1622,PER14,508
1622,PER15,518
1622,PER16,533
1622,PER17,548
1622,PER18,618
1622,PER19,657
1622,PER20,658
1622,PER21,667
1622,PER22,607
1622,PER23,580
1622,PER24,569
1622,PER25,550
1622,PER26,543
1622,PER27,490
1622,PER28,436
1622,PER29,394
1622,PER30,340
1622,PER31,313
1622,PER32,256
1622,PER33,247
1622,PER34,247
1622,PER35,198
1622,PER36,170
1622,PER37,148
1622,PER38,111
1622,PER39,78
1622,PER40,54
1622,PER41,39
1622,PER42,23
1622,PER43,15
1622,PER44,9
1622,PER45,8
1622,PER46,4
1622,PER47,5
1622,PER48,2
1623,PER01,4
1623,PER02,11
1623,PER03,13
1623,PER04,21
1623,PER05,38
1623,PER06,57
1623,PER07,127
1623,PER08,225
1623,PER09,375
1623,PER10,519
1623,PER11,615
1623,PER12,650
1623,PER13,675
1623,PER14,684
1623,PER15,732
1623,PER16,761
1623,PER17,786
1623,PER18,854
1623,PER19,897
1623,PER20,929
1623,PER21,900
1623,PER22,832
1623,PER23,818
1623,PER24,795
1623,PER25,752
1623,PER26,747
1623,PER27,701
1623,PER28,637
1623,PER29,584
1623,PER30,538
1623,PER31,493
1623,PER32,460
1623,PER33,394
1623,PER34,329
1623,PER35,289
1623,PER36,228
1623,PER37,188
1623,PER38,144
1623,PER39,124
1623,PER40,100
1623,PER41,71
1623,PER42,42
1623,PER43,20
1623,PER44,12
1623,PER45,9
1623,PER46,8
1623,PER47,8
1623,PER48,5
1624,PER01,2
1624,PER02,7
1624,PER03,16
1624,PER04,24
1624,PER05,55
1624,PER06,108
1624,PER07,172
1624,PER08,336
1624,PER09,661
1624,PER10,971
1624,PER11,1161
1624,PER12,1238
1624,PER13,1312
1624,PER14,1364
1624,PER15,1414
1624,PER16,1449
1624,PER17,1475
1624,PER18,1555
1624,PER19,1572
1624,PER20,1554
1624,PER21,1527
1624,PER22,1486
1624,PER23,1460
1624,PER24,1414
1624,PER25,1312
1624,PER26,1217
1624,PER27,1103
1624,PER28,961
1624,PER29,854
1624,PER30,789
1624,PER31,678
1624,PER32,591
1624,PER33,514
1624,PER34,413
1624,PER35,327
1624,PER36,272
1624,PER37,213
1624,PER38,148
1624,PER39,98
1624,PER40,72
1624,PER41,49
1624,PER42,35
1624,PER43,26
1624,PER44,21
1624,PER45,20
1624,PER46,16
1624,PER47,17
1624,PER48,10
1625,PER01,3
1625,PER02,9
1625,PER03,12
1625,PER04,24
1625,PER05,44
1625,PER06,60
1625,PER07,142
1625,PER08,414
1625,PER09,1002
1625,PER10,1603
1625,PER11,1876
1625,PER12,1968
1625,PER13,1997
1625,PER14,2027
1625,PER15,2064
1625,PER16,2082
1625,PER17,2097
1625,PER18,2141
1625,PER19,2169
1625,PER20,2166
1625,PER21,2143
1625,PER22,2098
1625,PER23,2054
1625,PER24,2022
1625,PER25,1775
1625,PER26,1626
1625,PER27,1353
1625,PER28,1086
1625,PER29,905
1625,PER30,782
1625,PER31,679
1625,PER32,575
1625,PER33,511
1625,PER34,433
1625,PER35,357
1625,PER36,291
1625,PER37,247
1625,PER38,191
1625,PER39,128
1625,PER40,87
1625,PER41,75
1625,PER42,56
1625,PER43,47
1625,PER44,37
1625,PER45,28
1625,PER46,19
1625,PER47,13
1625,PER48,7
1626,PER01,NULL
1626,PER02,3
1626,PER03,3
1626,PER04,4
1626,PER05,9
1626,PER06,12
1626,PER07,12
1626,PER08,20
1626,PER09,36
1626,PER10,55
1626,PER11,63
1626,PER12,70
1626,PER13,69
1626,PER14,74
1626,PER15,74
1626,PER16,83
1626,PER17,86
1626,PER18,96
1626,PER19,127
1626,PER20,121
1626,PER21,109
1626,PER22,115
1626,PER23,105
1626,PER24,96
1626,PER25,88
1626,PER26,78
1626,PER27,70
1626,PER28,53
1626,PER29,49
1626,PER30,56
1626,PER31,61
1626,PER32,58
1626,PER33,51
1626,PER34,45
1626,PER35,38
1626,PER36,22
1626,PER37,18
1626,PER38,16
1626,PER39,16
1626,PER40,13
1626,PER41,5
1626,PER42,6
1626,PER43,4
1626,PER44,1
1626,PER45,2
1626,PER46,1
1626,PER47,NULL
1626,PER48,NULL
1627,PER01,NULL
1627,PER02,NULL
1627,PER03,NULL
1627,PER04,NULL
1627,PER05,2
1627,PER06,10
1627,PER07,18
1627,PER08,28
1627,PER09,59
1627,PER10,94
1627,PER11,90
1627,PER12,100
1627,PER13,101
1627,PER14,106
1627,PER15,102
1627,PER16,106
1627,PER17,119
1627,PER18,133
1627,PER19,131
1627,PER20,136
1627,PER21,135
1627,PER22,133
1627,PER23,129
1627,PER24,138
1627,PER25,127
1627,PER26,115
1627,PER27,102
1627,PER28,77
1627,PER29,83
1627,PER30,77
1627,PER31,78
1627,PER32,79
1627,PER33,75
1627,PER34,71
1627,PER35,55
1627,PER36,45
1627,PER37,28
1627,PER38,27
1627,PER39,16
1627,PER40,15
1627,PER41,10
1627,PER42,4
1627,PER43,3
1627,PER44,3
1627,PER45,3
1627,PER46,1
1627,PER47,NULL
1627,PER48,NULL
1628,PER01,16
1628,PER02,27
1628,PER03,45
1628,PER04,63
1628,PER05,77
1628,PER06,134
1628,PER07,387
1628,PER08,1220
1628,PER09,3143
1628,PER10,5007
1628,PER11,5918
1628,PER12,6074
1628,PER13,6181
1628,PER14,6228
1628,PER15,6266
1628,PER16,6283
1628,PER17,6304
1628,PER18,6360
1628,PER19,6353
1628,PER20,6300
1628,PER21,6269
1628,PER22,6227
1628,PER23,6208
1628,PER24,6129
1628,PER25,5323
1628,PER26,4697
1628,PER27,3840
1628,PER28,2940
1628,PER29,2240
1628,PER30,1907
1628,PER31,1536
1628,PER32,1191
1628,PER33,954
1628,PER34,756
1628,PER35,581
1628,PER36,441
1628,PER37,341
1628,PER38,268
1628,PER39,221
1628,PER40,167
1628,PER41,129
1628,PER42,109
1628,PER43,79
1628,PER44,66
1628,PER45,60
1628,PER46,41
1628,PER47,25
1628,PER48,14
1629,PER01,6
1629,PER02,15
1629,PER03,24
1629,PER04,32
1629,PER05,37
1629,PER06,71
1629,PER07,125
1629,PER08,247
1629,PER09,496
1629,PER10,773
1629,PER11,917
1629,PER12,977
1629,PER13,999
1629,PER14,1004
1629,PER15,1027
1629,PER16,1045
1629,PER17,1087
1629,PER18,1127
1629,PER19,1131
1629,PER20,1131
1629,PER21,1120
1629,PER22,1102
1629,PER23,1091
1629,PER24,1089
1629,PER25,995
1629,PER26,945
1629,PER27,900
1629,PER28,818
1629,PER29,821
1629,PER30,757
1629,PER31,661
1629,PER32,609
1629,PER33,570
1629,PER34,489
1629,PER35,439
1629,PER36,375
1629,PER37,283
1629,PER38,203
1629,PER39,148
1629,PER40,120
1629,PER41,84
1629,PER42,58
1629,PER43,47
1629,PER44,36
1629,PER45,26
1629,PER46,17
1629,PER47,10
1629,PER48,7
1630,PER01,6
1630,PER02,17
1630,PER03,28
1630,PER04,34
1630,PER05,55
1630,PER06,78
1630,PER07,127
1630,PER08,203
1630,PER09,369
1630,PER10,515
1630,PER11,634
1630,PER12,688
1630,PER13,718
1630,PER14,740
1630,PER15,762
1630,PER16,778
1630,PER17,792
1630,PER18,823
1630,PER19,846
1630,PER20,854
1630,PER21,838
1630,PER22,827
1630,PER23,844
1630,PER24,826
1630,PER25,770
1630,PER26,745
1630,PER27,690
1630,PER28,610
1630,PER29,553
1630,PER30,544
1630,PER31,480
1630,PER32,450
1630,PER33,421
1630,PER34,370
1630,PER35,291
1630,PER36,237
1630,PER37,171
1630,PER38,125
1630,PER39,82
1630,PER40,68
1630,PER41,46
1630,PER42,38
1630,PER43,25
1630,PER44,22
1630,PER45,21
1630,PER46,15
1630,PER47,9
1630,PER48,8
1631,PER01,NULL
1631,PER02,NULL
1631,PER03,NULL
1631,PER04,5
1631,PER05,14
1631,PER06,14
1631,PER07,29
1631,PER08,38
1631,PER09,69
1631,PER10,86
1631,PER11,113
1631,PER12,126
1631,PER13,131
1631,PER14,143
1631,PER15,147
1631,PER16,150
1631,PER17,169
1631,PER18,192
1631,PER19,204
1631,PER20,204
1631,PER21,197
1631,PER22,182
1631,PER23,181
1631,PER24,172
1631,PER25,168
1631,PER26,163
1631,PER27,137
1631,PER28,137
1631,PER29,133
1631,PER30,126
1631,PER31,101
1631,PER32,90
1631,PER33,70
1631,PER34,52
1631,PER35,45
1631,PER36,42
1631,PER37,43
1631,PER38,39
1631,PER39,24
1631,PER40,12
1631,PER41,9
1631,PER42,6
1631,PER43,5
1631,PER44,5
1631,PER45,4
1631,PER46,1
1631,PER47,2
1631,PER48,2
1632,PER01,NULL
1632,PER02,NULL
1632,PER03,NULL
1632,PER04,NULL
1632,PER05,NULL
1632,PER06,1
1632,PER07,6
1632,PER08,5
1632,PER09,22
1632,PER10,31
1632,PER11,35
1632,PER12,42
1632,PER13,39
1632,PER14,39
1632,PER15,45
1632,PER16,47
1632,PER17,53
1632,PER18,60
1632,PER19,66
1632,PER20,64
1632,PER21,58
1632,PER22,57
1632,PER23,46
1632,PER24,50
1632,PER25,45
1632,PER26,29
1632,PER27,34
1632,PER28,35
1632,PER29,34
1632,PER30,35
1632,PER31,41
1632,PER32,37
1632,PER33,37
1632,PER34,38
1632,PER35,33
1632,PER36,30
1632,PER37,19
1632,PER38,12
1632,PER39,7
1632,PER40,3
1632,PER41,2
1632,PER42,2
1632,PER43,1
1632,PER44,NULL
1632,PER45,NULL
1632,PER46,1
1632,PER47,1
1632,PER48,NULL
1633,PER01,NULL
1633,PER02,NULL
1633,PER03,1
1633,PER04,1
1633,PER05,1
1633,PER06,1
1633,PER07,5
1633,PER08,11
1633,PER09,22
1633,PER10,34
1633,PER11,35
1633,PER12,42
1633,PER13,40
1633,PER14,35
1633,PER15,43
1633,PER16,47
1633,PER17,47
1633,PER18,56
1633,PER19,62
1633,PER20,64
1633,PER21,54
1633,PER22,47
1633,PER23,49
1633,PER24,50
1633,PER25,52
1633,PER26,51
1633,PER27,47
1633,PER28,38
1633,PER29,42
1633,PER30,41
1633,PER31,41
1633,PER32,39
1633,PER33,36
1633,PER34,37
1633,PER35,27
1633,PER36,26
1633,PER37,19
1633,PER38,13
1633,PER39,10
1633,PER40,5
1633,PER41,NULL
1633,PER42,NULL
1633,PER43,NULL
1633,PER44,NULL
1633,PER45,NULL
1633,PER46,NULL
1633,PER47,NULL
1633,PER48,NULL
1634,PER01,1
1634,PER02,1
1634,PER03,2
1634,PER04,1
1634,PER05,2
1634,PER06,2
1634,PER07,4
1634,PER08,4
1634,PER09,6
1634,PER10,11
1634,PER11,15
1634,PER12,13
1634,PER13,11
1634,PER14,11
1634,PER15,12
1634,PER16,10
1634,PER17,15
1634,PER18,17
1634,PER19,16
1634,PER20,13
1634,PER21,15
1634,PER22,15
1634,PER23,16
1634,PER24,14
1634,PER25,20
1634,PER26,20
1634,PER27,17
1634,PER28,17
1634,PER29,21
1634,PER30,18
1634,PER31,16
1634,PER32,12
1634,PER33,13
1634,PER34,9
1634,PER35,13
1634,PER36,7
1634,PER37,7
1634,PER38,7
1634,PER39,5
1634,PER40,2
1634,PER41,1
1634,PER42,1
1634,PER43,1
1634,PER44,NULL
1634,PER45,NULL
1634,PER46,NULL
1634,PER47,NULL
1634,PER48,NULL
1635,PER01,NULL
1635,PER02,1
1635,PER03,2
1635,PER04,3
1635,PER05,3
1635,PER06,5
1635,PER07,11
1635,PER08,15
1635,PER09,24
1635,PER10,34
1635,PER11,42
1635,PER12,50
1635,PER13,57
1635,PER14,67
1635,PER15,73
1635,PER16,77
1635,PER17,90
1635,PER18,118
1635,PER19,136
1635,PER20,129
1635,PER21,119
1635,PER22,101
1635,PER23,89
1635,PER24,84
1635,PER25,74
1635,PER26,75
1635,PER27,78
1635,PER28,61
1635,PER29,64
1635,PER30,69
1635,PER31,63
1635,PER32,51
1635,PER33,50
1635,PER34,46
1635,PER35,52
1635,PER36,34
1635,PER37,27
1635,PER38,27
1635,PER39,21
1635,PER40,17
1635,PER41,10
1635,PER42,9
1635,PER43,6
1635,PER44,3
1635,PER45,1
1635,PER46,1
1635,PER47,1
1635,PER48,1
1636,PER01,NULL
1636,PER02,NULL
1636,PER03,NULL
1636,PER04,NULL
1636,PER05,1
1636,PER06,1
1636,PER07,1
1636,PER08,7
1636,PER09,23
1636,PER10,42
1636,PER11,48
1636,PER12,53
1636,PER13,53
1636,PER14,48
1636,PER15,48
1636,PER16,47
1636,PER17,49
1636,PER18,58
1636,PER19,58
1636,PER20,56
1636,PER21,52
1636,PER22,51
1636,PER23,51
1636,PER24,46
1636,PER25,35
1636,PER26,35
1636,PER27,46
1636,PER28,39
1636,PER29,28
1636,PER30,31
1636,PER31,30
1636,PER32,29
1636,PER33,31
1636,PER34,25
1636,PER35,26
1636,PER36,22
1636,PER37,18
1636,PER38,11
1636,PER39,5
1636,PER40,4
1636,PER41,6
1636,PER42,4
1636,PER43,2
1636,PER44,2
1636,PER45,1
1636,PER46,1
1636,PER47,NULL
1636,PER48,NULL
1637,PER01,NULL
1637,PER02,NULL
1637,PER03,NULL
1637,PER04,1
1637,PER05,1
1637,PER06,3
1637,PER07,8
1637,PER08,12
1637,PER09,32
1637,PER10,41
1637,PER11,49
1637,PER12,58
1637,PER13,60
1637,PER14,64
1637,PER15,67
1637,PER16,67
1637,PER17,76
1637,PER18,82
1637,PER19,94
1637,PER20,108
1637,PER21,100
1637,PER22,87
1637,PER23,75
1637,PER24,73
1637,PER25,70
1637,PER26,68
1637,PER27,59
1637,PER28,61
1637,PER29,70
1637,PER30,67
1637,PER31,54
1637,PER32,57
1637,PER33,56
1637,PER34,44
1637,PER35,45
1637,PER36,39
1637,PER37,29
1637,PER38,19
1637,PER39,11
1637,PER40,7
1637,PER41,7
1637,PER42,5
1637,PER43,1
1637,PER44,2
1637,PER45,1
1637,PER46,NULL
1637,PER47,NULL
1637,PER48,NULL
1638,PER01,5
1638,PER02,7
1638,PER03,6
1638,PER04,9
1638,PER05,11
1638,PER06,21
1638,PER07,51
1638,PER08,119
1638,PER09,250
1638,PER10,398
1638,PER11,424
1638,PER12,400
1638,PER13,384
1638,PER14,382
1638,PER15,370
1638,PER16,381
1638,PER17,367
1638,PER18,356
1638,PER19,347
1638,PER20,346
1638,PER21,353
1638,PER22,359
1638,PER23,394
1638,PER24,413
1638,PER25,412
1638,PER26,398
1638,PER27,375
1638,PER28,331
1638,PER29,279
1638,PER30,239
1638,PER31,198
1638,PER32,161
1638,PER33,133
1638,PER34,107
1638,PER35,81
1638,PER36,70
1638,PER37,65
1638,PER38,57
1638,PER39,45
1638,PER40,31
1638,PER41,22
1638,PER42,14
1638,PER43,13
1638,PER44,8
1638,PER45,7
1638,PER46,6
1638,PER47,4
1638,PER48,2
1639,PER01,NULL
1639,PER02,NULL
1639,PER03,NULL
1639,PER04,1
1639,PER05,2
1639,PER06,2
1639,PER07,7
1639,PER08,10
1639,PER09,23
1639,PER10,31
1639,PER11,37
1639,PER12,37
1639,PER13,38
1639,PER14,38
1639,PER15,33
1639,PER16,32
1639,PER17,28
1639,PER18,27
1639,PER19,28
1639,PER20,31
1639,PER21,25
1639,PER22,24
1639,PER23,27
1639,PER24,39
1639,PER25,36
1639,PER26,34
1639,PER27,37
1639,PER28,33
1639,PER29,43
1639,PER30,44
1639,PER31,34
1639,PER32,47
1639,PER33,47
1639,PER34,38
1639,PER35,36
1639,PER36,20
1639,PER37,13
1639,PER38,12
1639,PER39,9
1639,PER40,3
1639,PER41,1
1639,PER42,2
1639,PER43,3
1639,PER44,2
1639,PER45,NULL
1639,PER46,1
1639,PER47,NULL
1639,PER48,NULL
1640,PER01,NULL
1640,PER02,5
1640,PER03,1
1640,PER04,1
1640,PER05,3
1640,PER06,7
1640,PER07,21
1640,PER08,30
1640,PER09,42
1640,PER10,60
1640,PER11,67
1640,PER12,80
1640,PER13,88
1640,PER14,97
1640,PER15,104
1640,PER16,105
1640,PER17,121
1640,PER18,153
1640,PER19,178
1640,PER20,186
1640,PER21,157
1640,PER22,130
1640,PER23,119
1640,PER24,115
1640,PER25,117
1640,PER26,110
1640,PER27,101
1640,PER28,94
1640,PER29,97
1640,PER30,109
1640,PER31,109
1640,PER32,91
1640,PER33,85
1640,PER34,62
1640,PER35,63
1640,PER36,48
1640,PER37,41
1640,PER38,34
1640,PER39,18
1640,PER40,5
1640,PER41,4
1640,PER42,2
1640,PER43,1
1640,PER44,1
1640,PER45,1
1640,PER46,1
1640,PER47,1
1640,PER48,1
1641,PER01,NULL
1641,PER02,NULL
1641,PER03,1
1641,PER04,1
1641,PER05,3
1641,PER06,11
1641,PER07,18
1641,PER08,32
1641,PER09,58
1641,PER10,90
1641,PER11,102
1641,PER12,106
1641,PER13,112
1641,PER14,105
1641,PER15,109
1641,PER16,112
1641,PER17,124
1641,PER18,137
1641,PER19,141
1641,PER20,139
1641,PER21,139
1641,PER22,129
1641,PER23,121
1641,PER24,121
1641,PER25,110
1641,PER26,103
1641,PER27,93
1641,PER28,83
1641,PER29,86
1641,PER30,91
1641,PER31,78
1641,PER32,76
1641,PER33,75
