"STATION","MODE","LAT","LONG","TIMEOFDAY","BOARDINGS","ALIGHTINGS"
"8572","BUS",33.6957800000075,-84.4183499999847,"DAILY",0,0
"8573","BUS",33.697249999986,-84.4183099999924,"DAILY",0,0
"8575","BUS",33.7018099999865,-84.4182500000058,"DAILY",2,2
"8576","BUS",33.7059299999876,-84.4181899999913,"DAILY",25,18
"8577","BUS",33.7091800000042,-84.418170000003,"DAILY",8,7
"8578","BUS",33.7014399999899,-84.3862399999848,"DAILY",3,5
"8579","BUS",33.7041500000019,-84.3815799999919,"DAILY",1,2
"8580","BUS",33.7050600000132,-84.3803099999975,"DAILY",1,1
"8581","BUS",33.7101299999876,-84.3798699999852,"DAILY",13,21
"8582","BUS",33.6972100000088,-84.4081199999905,"DAILY",5,10
"8585","BUS",33.701440000012,-84.4182499999888,"DAILY",85.01,92
"8586","BUS",33.7070599999898,-84.42154,"DAILY",0,0
"8587","BUS",33.7071499999994,-84.4556200000069,"DAILY",2,1
"8588","BUS",33.7023499999884,-84.4573399999972,"DAILY",60,27
"8589","BUS",33.7007200000042,-84.4573600000092,"DAILY",2,1
"8592","BUS",33.6949299999959,-84.4573300000047,"DAILY",10,8
"8593","BUS",33.6892700000054,-84.4573500000157,"DAILY",28,31
"8594","BUS",33.6862599999931,-84.4582300000009,"DAILY",0,22
"8595","BUS",33.6777399999893,-84.4576300000006,"DAILY",1,1
"8597","BUS",33.6722699999895,-84.4578199999935,"DAILY",57,28
"8599","BUS",33.6734700000121,-84.4423799999936,"DAILY",0,2
"8600","BUS",33.6735699999886,-84.4546999999867,"DAILY",12,13
"8603","BUS",33.6903400000012,-84.4833599999904,"DAILY",25,28
"8605","BUS",33.7064199999891,-84.4885100000108,"DAILY",9,5
"8609","BUS",33.665420000003,-84.4283399999959,"DAILY",30,37
"8610","BUS",33.6726200000044,-84.4264199999994,"DAILY",0,0
"8612","BUS",33.6799600000121,-84.4303100000151,"DAILY",0,0
"8614","BUS",33.6858900000063,-84.4473999999947,"DAILY",0,0
"8615","BUS",33.6907000000132,-84.4662100000097,"DAILY",258,223
"8616","BUS",33.6911000000048,-84.4719399999926,"DAILY",11,2
"8617","BUS",33.7049399999904,-84.4440200000099,"DAILY",0,0
"8618","BUS",33.6984199999974,-84.4484599999872,"DAILY",0,0
"8621","BUS",33.7023799999913,-84.4761499999887,"DAILY",13,16
"8624","BUS",33.6910899999881,-84.4741399999983,"DAILY",5,4
"8627","BUS",33.6619600000086,-84.4718999999911,"DAILY",58,50
"8629","BUS",33.6501799999993,-84.4712500000149,"DAILY",80.01,71.02
"8714","BUS",33.6659499999911,-84.4661600000128,"DAILY",16,16
"8720","BUS",33.6850099999942,-84.4923400000085,"DAILY",11,15
"8721","BUS",33.6863400000107,-84.4912900000073,"DAILY",198.98,228.02
"8722","BUS",33.6895999999872,-84.4890499999962,"DAILY",131,135.01
"8726","BUS",33.6755400000011,-84.4429100000076,"DAILY",22,19
"8728","BUS",33.675589999991,-84.4447800000099,"DAILY",6,7
"8729","BUS",33.6758399999993,-84.448939999988,"DAILY",113,181
"8730","BUS",33.6682400000009,-84.4645199999984,"DAILY",2,2
"8731","BUS",33.659670000001,-84.4776900000122,"DAILY",1,0
"8733","BUS",33.6526499999889,-84.4883799999928,"DAILY",5.98,6.99
"8737","BUS",33.6271300000128,-84.4919600000134,"DAILY",60,65
"8738","BUS",33.6228399999925,-84.492159999985,"DAILY",6,10
"8739","BUS",33.6613799999915,-84.4139299999858,"DAILY",27,28
"8741","BUS",33.6589000000033,-84.4228999999907,"DAILY",324,323
"8743","BUS",33.659129999992,-84.43459000001,"DAILY",2,2
"8744","BUS",33.6592699999905,-84.4391700000049,"DAILY",0,0
"8746","BUS",33.6688199999923,-84.4343499999966,"DAILY",4,5
"8749","BUS",33.6637200000053,-84.4183100000012,"DAILY",4,5
"8750","BUS",33.6622699999896,-84.41542,"DAILY",125,126
"8751","BUS",33.6595199999921,-84.4107899999945,"DAILY",29,22
"8752","BUS",33.6585699999971,-84.4090600000128,"DAILY",189,184
"8754","BUS",33.6533400000089,-84.3996899999981,"DAILY",10,11
"8755","BUS",33.6528700000003,-84.3976399999961,"DAILY",0,0
"8757","BUS",33.664110000005,-84.4183000000029,"DAILY",1,2
"8760","BUS",33.6620800000043,-84.4144500000136,"DAILY",6,3
"8761","BUS",33.6559700000114,-84.4039800000139,"DAILY",1,1
"8762","BUS",33.7033899999879,-84.4080499999919,"DAILY",49,55
"8763","BUS",33.7026199999936,-84.3989100000026,"DAILY",5,0
